https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume FXS,Volume BTC,tradecount
1665878400000,2022-10-16,FXSBTC,0.00031558,0.00033132,0.000305,0.00031218,28280.8,8.92613366,1567
1665792000000,2022-10-15,FXSBTC,0.00027485,0.00031888,0.0002739,0.00031472,51006.4,15.09557999,3411
1665705600000,2022-10-14,FXSBTC,0.00025279,0.00027702,0.00024996,0.00027543,17227.3,4.53713423,4096
1665619200000,2022-10-13,FXSBTC,0.00025152,0.0002597,0.00024733,0.00025243,17532.6,4.42243092,951
1665532800000,2022-10-12,FXSBTC,0.00025525,0.00026,0.00025078,0.00025169,9046.8,2.32637141,495
1665446400000,2022-10-11,FXSBTC,0.00026735,0.00026891,0.00025428,0.00025578,7237.0,1.90400755,500
1665360000000,2022-10-10,FXSBTC,0.00026126,0.000273,0.00026096,0.00026718,9454.1,2.51231494,613
1665273600000,2022-10-09,FXSBTC,0.00026068,0.00026498,0.00025768,0.00026046,4245.9,1.11021033,334
1665187200000,2022-10-08,FXSBTC,0.00025076,0.00026309,0.00024911,0.00026065,14264.3,3.66891045,1000
1665100800000,2022-10-07,FXSBTC,0.00023796,0.00025059,0.0002375,0.00025048,10371.0,2.50404164,486
1665014400000,2022-10-06,FXSBTC,0.00023469,0.00024025,0.00023197,0.00023806,7169.6,1.69414614,351
1664928000000,2022-10-05,FXSBTC,0.00023213,0.00024782,0.00022996,0.00023469,28873.3,6.85627335,2307
1664841600000,2022-10-04,FXSBTC,0.0002286,0.00023531,0.0002241,0.00023227,13154.4,3.02064487,2091
1664755200000,2022-10-03,FXSBTC,0.00021984,0.00023499,0.00021744,0.00022967,14815.0,3.35606256,3713
1664668800000,2022-10-02,FXSBTC,0.00022191,0.00022624,0.00021629,0.00022062,13806.4,3.06073911,878
1664582400000,2022-10-01,FXSBTC,0.00021176,0.00023647,0.00021048,0.00022205,83127.1,18.63643718,4520
1664496000000,2022-09-30,FXSBTC,0.00020903,0.00022058,0.00020903,0.00021101,20295.0,4.34202462,2438
1664409600000,2022-09-29,FXSBTC,0.00021135,0.00021724,0.00020808,0.00021019,9297.1,1.96795646,598
1664323200000,2022-09-28,FXSBTC,0.00022288,0.00022395,0.00020861,0.00021135,31882.1,6.8029591,3120
1664236800000,2022-09-27,FXSBTC,0.00022586,0.00022609,0.00021063,0.00022189,17939.4,3.87670279,1149
1664150400000,2022-09-26,FXSBTC,0.00023054,0.00023342,0.00022433,0.00022591,10385.6,2.37988568,403
1664064000000,2022-09-25,FXSBTC,0.00022561,0.00023102,0.0002238,0.00023062,5725.2,1.30032445,344
1663977600000,2022-09-24,FXSBTC,0.00022326,0.00022962,0.00022237,0.00022607,14435.3,3.265477,553
1663891200000,2022-09-23,FXSBTC,0.0002288,0.00023593,0.00022325,0.00022325,10514.4,2.40934557,742
1663804800000,2022-09-22,FXSBTC,0.00024046,0.00024046,0.00022781,0.00022907,31119.9,7.22344966,1359
1663718400000,2022-09-21,FXSBTC,0.0002532,0.00025831,0.0002348,0.00023986,61328.3,14.96124971,3258
1663632000000,2022-09-20,FXSBTC,0.00027194,0.00027544,0.00024833,0.00025299,25788.7,6.73847811,1694
1663545600000,2022-09-19,FXSBTC,0.00027132,0.00028578,0.000269,0.00027223,24256.5,6.76210964,1484
1663459200000,2022-09-18,FXSBTC,0.00026701,0.00028073,0.00026342,0.00027185,20666.3,5.6220588,1580
1663372800000,2022-09-17,FXSBTC,0.00026053,0.00026788,0.00025906,0.0002657,13441.0,3.5373288,1215
1663286400000,2022-09-16,FXSBTC,0.00027419,0.00027634,0.00025736,0.00025843,18272.3,4.82966237,867
1663200000000,2022-09-15,FXSBTC,0.00027447,0.00027604,0.0002674,0.00027392,14294.5,3.88940994,992
1663113600000,2022-09-14,FXSBTC,0.00027897,0.0002833,0.00026941,0.00027576,40920.7,11.26943836,2488
1663027200000,2022-09-13,FXSBTC,0.00028107,0.0002894,0.00027171,0.00027851,31022.1,8.71390083,4520
1662940800000,2022-09-12,FXSBTC,0.00030091,0.0003039,0.00028,0.00028193,17231.2,4.9795189,5215
1662854400000,2022-09-11,FXSBTC,0.00029953,0.00031181,0.00029591,0.0003,7506.4,2.2716113,525
1662768000000,2022-09-10,FXSBTC,0.00030642,0.00030952,0.0002973,0.00029785,11825.3,3.6136603,1216
1662681600000,2022-09-09,FXSBTC,0.00032342,0.00033763,0.00030321,0.00030583,28068.3,8.8466609,2845
1662595200000,2022-09-08,FXSBTC,0.00032078,0.00033303,0.00031946,0.00032182,11843.4,3.85740662,946
1662508800000,2022-09-07,FXSBTC,0.00032348,0.00032573,0.000316,0.00032254,26758.8,8.57368696,1410
1662422400000,2022-09-06,FXSBTC,0.00032433,0.00035974,0.00031649,0.00032348,43722.0,14.82266538,2286
1662336000000,2022-09-05,FXSBTC,0.00031501,0.00033431,0.00030899,0.00032518,15790.8,5.09713226,858
1662249600000,2022-09-04,FXSBTC,0.00030434,0.00031828,0.00030377,0.00031665,12448.4,3.90062862,568
1662163200000,2022-09-03,FXSBTC,0.00030644,0.00030816,0.00030059,0.00030488,3798.3,1.15496395,409
1662076800000,2022-09-02,FXSBTC,0.00028386,0.00031155,0.00028329,0.00030768,20562.6,6.1402341,4337
1661990400000,2022-09-01,FXSBTC,0.00028726,0.000293,0.00028191,0.00028338,6296.6,1.80496737,2069
1661904000000,2022-08-31,FXSBTC,0.00029599,0.00029809,0.0002841,0.00028712,9500.3,2.76711307,937
1661817600000,2022-08-30,FXSBTC,0.00028553,0.000301,0.00028278,0.00029622,15691.8,4.58114373,4363
1661731200000,2022-08-29,FXSBTC,0.0002902,0.0002902,0.00028354,0.00028676,5803.9,1.66696687,1448
1661644800000,2022-08-28,FXSBTC,0.00028361,0.00029328,0.00027927,0.00028949,17405.9,4.9315654,1444
1661558400000,2022-08-27,FXSBTC,0.00029116,0.00029502,0.00027913,0.00028361,17714.5,5.03737983,1057
1661472000000,2022-08-26,FXSBTC,0.0002936,0.00029433,0.00028369,0.00029116,16083.6,4.63162479,765
1661385600000,2022-08-25,FXSBTC,0.00029429,0.0003003,0.00029222,0.00029394,10193.3,3.01415721,648
1661299200000,2022-08-24,FXSBTC,0.00029938,0.00030109,0.00028597,0.00029351,26714.2,7.75932152,1267
1661212800000,2022-08-23,FXSBTC,0.00030809,0.00031207,0.00029672,0.00029886,6481.5,1.96054105,486
1661126400000,2022-08-22,FXSBTC,0.00031682,0.00032003,0.00030491,0.00030792,40301.2,12.51407236,1190
1661040000000,2022-08-21,FXSBTC,0.00030228,0.00031579,0.00029843,0.00031463,27975.5,8.56902906,952
1660953600000,2022-08-20,FXSBTC,0.00030584,0.00032235,0.00029255,0.0003026,40037.4,12.31232933,1325
1660867200000,2022-08-19,FXSBTC,0.00026602,0.00030874,0.00025959,0.00030457,93260.4,27.01329032,3333
1660780800000,2022-08-18,FXSBTC,0.00025115,0.00026944,0.00024962,0.00026692,10899.2,2.8340979,706
1660694400000,2022-08-17,FXSBTC,0.00025415,0.00026118,0.00024995,0.00025027,21804.2,5.56469566,1093
1660608000000,2022-08-16,FXSBTC,0.0002534,0.00025455,0.00024438,0.00025296,21381.1,5.30631766,1339
1660521600000,2022-08-15,FXSBTC,0.00026385,0.00026629,0.00025343,0.00025343,16303.0,4.23690769,966
1660435200000,2022-08-14,FXSBTC,0.00027247,0.00027355,0.00026363,0.00026363,13233.2,3.54951089,721
1660348800000,2022-08-13,FXSBTC,0.00027712,0.00028613,0.00027042,0.00027144,8610.6,2.39366173,569
1660262400000,2022-08-12,FXSBTC,0.00028131,0.00028176,0.00026888,0.00027703,26211.9,7.17999413,1511
1660176000000,2022-08-11,FXSBTC,0.00029368,0.00029778,0.00027646,0.00028049,38973.3,11.12579879,1768
1660089600000,2022-08-10,FXSBTC,0.00030221,0.00030597,0.00028834,0.0002935,18614.3,5.5356391,1148
1660003200000,2022-08-09,FXSBTC,0.00032268,0.0003251,0.000294,0.00030202,26089.1,7.9349747,1411
1659916800000,2022-08-08,FXSBTC,0.0003122,0.00033153,0.00030716,0.00032335,8448.3,2.69198879,920
1659830400000,2022-08-07,FXSBTC,0.00031246,0.00031891,0.00030927,0.00031218,16406.7,5.12101081,550
1659744000000,2022-08-06,FXSBTC,0.00031911,0.00032266,0.00030725,0.00031212,3697.2,1.16770965,422
1659657600000,2022-08-05,FXSBTC,0.00031648,0.0003265,0.00031432,0.00031888,9243.2,2.96678411,698
1659571200000,2022-08-04,FXSBTC,0.00032132,0.00032594,0.00031476,0.00031777,15056.3,4.82749471,881
1659484800000,2022-08-03,FXSBTC,0.00030393,0.00033074,0.00030003,0.00032054,26893.3,8.50752047,1404
1659398400000,2022-08-02,FXSBTC,0.00031223,0.00031562,0.00030075,0.0003042,13128.7,4.03642968,1079
1659312000000,2022-08-01,FXSBTC,0.000316,0.00032693,0.00031066,0.00031383,16590.1,5.27877489,918
1659225600000,2022-07-31,FXSBTC,0.00030755,0.000338,0.00030378,0.0003182,64418.5,20.69137294,3179
1659139200000,2022-07-30,FXSBTC,0.00028515,0.0003084,0.00028081,0.00030744,25619.5,7.61670198,1794
1659052800000,2022-07-29,FXSBTC,0.00029792,0.00029957,0.00028339,0.0002851,13129.3,3.81716076,893
1658966400000,2022-07-28,FXSBTC,0.00027386,0.0003075,0.00026907,0.00029798,32568.8,9.46453755,2143
1658880000000,2022-07-27,FXSBTC,0.00027523,0.0002818,0.00026806,0.00027493,15775.6,4.32636054,982
1658793600000,2022-07-26,FXSBTC,0.00028844,0.00029278,0.0002748,0.00027523,18049.4,5.1339205,875
1658707200000,2022-07-25,FXSBTC,0.00029472,0.000298,0.00027802,0.000288,15100.2,4.3222319,1002
1658620800000,2022-07-24,FXSBTC,0.00029073,0.00029649,0.00028686,0.00029515,8326.2,2.42933613,519
1658534400000,2022-07-23,FXSBTC,0.00029792,0.00030113,0.00029,0.00029073,19056.2,5.64301826,831
1658448000000,2022-07-22,FXSBTC,0.0002884,0.00030975,0.00028676,0.00029797,46795.6,13.96513195,1935
1658361600000,2022-07-21,FXSBTC,0.00028501,0.00029678,0.00028137,0.00028856,8205.4,2.34901474,577
1658275200000,2022-07-20,FXSBTC,0.000286,0.00029384,0.00027945,0.00028509,25561.9,7.32485154,1220
1658188800000,2022-07-19,FXSBTC,0.00027569,0.00030599,0.00026939,0.00028592,52466.5,14.80849549,1763
1658102400000,2022-07-18,FXSBTC,0.00026788,0.00028295,0.00025599,0.00027296,25957.8,7.0305906,1788
1658016000000,2022-07-17,FXSBTC,0.00025973,0.00026792,0.00025754,0.00026726,19704.8,5.18489039,841
1657929600000,2022-07-16,FXSBTC,0.00025369,0.00026348,0.00024847,0.00026087,24710.2,6.37286978,1023
1657843200000,2022-07-15,FXSBTC,0.00025158,0.00025761,0.0002449,0.00025276,32355.2,8.12471272,1587
1657756800000,2022-07-14,FXSBTC,0.00023982,0.00025575,0.00023896,0.00025196,24971.1,6.26276926,1038
1657670400000,2022-07-13,FXSBTC,0.00024859,0.0002518,0.00023745,0.0002405,8904.6,2.18068075,717
1657584000000,2022-07-12,FXSBTC,0.00025376,0.00025562,0.00024404,0.00024668,12909.6,3.21348104,541
1657497600000,2022-07-11,FXSBTC,0.00024748,0.00025488,0.00024625,0.00025325,4664.8,1.17374854,368
1657411200000,2022-07-10,FXSBTC,0.00024168,0.00024849,0.00024103,0.00024626,5819.0,1.42466883,528
1657324800000,2022-07-09,FXSBTC,0.00023786,0.00024672,0.00023648,0.00024163,5378.6,1.29326243,400
1657238400000,2022-07-08,FXSBTC,0.00024297,0.00025631,0.00023174,0.00023765,15375.8,3.7307074,1007
1657152000000,2022-07-07,FXSBTC,0.00025832,0.00026019,0.00024117,0.00024301,20127.7,5.06301259,777
1657065600000,2022-07-06,FXSBTC,0.00026217,0.00026645,0.00025808,0.00025858,18179.6,4.74204392,805
1656979200000,2022-07-05,FXSBTC,0.00024428,0.00026391,0.00024015,0.00026086,39744.9,10.12381771,1322
1656892800000,2022-07-04,FXSBTC,0.00024817,0.00025235,0.00024195,0.00024245,5067.0,1.25111709,423
1656806400000,2022-07-03,FXSBTC,0.00025286,0.00025558,0.00024462,0.00024896,7813.4,1.97065213,473
1656720000000,2022-07-02,FXSBTC,0.0002542,0.00025671,0.00024804,0.00025257,9118.7,2.29793988,483
1656633600000,2022-07-01,FXSBTC,0.00024097,0.00025456,0.00023369,0.0002532,14802.9,3.64197818,750
1656547200000,2022-06-30,FXSBTC,0.00023294,0.00025661,0.00023057,0.00024289,19362.9,4.80344711,1112
1656460800000,2022-06-29,FXSBTC,0.00024123,0.00024392,0.0002309,0.00023394,16033.0,3.77934268,780
1656374400000,2022-06-28,FXSBTC,0.00026048,0.00026048,0.00024003,0.00024274,17459.5,4.40401989,685
1656288000000,2022-06-27,FXSBTC,0.00026786,0.00027952,0.00025617,0.00025951,24449.5,6.52826812,1028
1656201600000,2022-06-26,FXSBTC,0.00025258,0.00027393,0.00025061,0.00026656,16359.6,4.33471715,1095
1656115200000,2022-06-25,FXSBTC,0.00025699,0.0002613,0.00024768,0.00025241,11292.3,2.85370806,558
1656028800000,2022-06-24,FXSBTC,0.00024729,0.00025902,0.00024104,0.00025809,18759.5,4.71168784,792
1655942400000,2022-06-23,FXSBTC,0.00025743,0.00025926,0.00024565,0.00024825,13653.5,3.4408611,776
1655856000000,2022-06-22,FXSBTC,0.00025173,0.00026413,0.00024576,0.0002577,15761.6,3.98943301,786
1655769600000,2022-06-21,FXSBTC,0.00025065,0.00026175,0.00023929,0.00025179,56964.7,14.2834614,2714
1655683200000,2022-06-20,FXSBTC,0.00020566,0.00026296,0.00020425,0.00025136,101481.5,24.35862549,3262
1655596800000,2022-06-19,FXSBTC,0.00020989,0.00022091,0.00020389,0.00020577,16297.8,3.41267458,937
1655510400000,2022-06-18,FXSBTC,0.00019895,0.00022367,0.00019753,0.0002097,26138.0,5.5155944,1324
1655424000000,2022-06-17,FXSBTC,0.00021209,0.00021264,0.00019637,0.00019924,18922.3,3.85915609,1183
1655337600000,2022-06-16,FXSBTC,0.00020101,0.00021275,0.00019665,0.00021271,15711.6,3.24619102,846
1655251200000,2022-06-15,FXSBTC,0.00020637,0.00022091,0.00019555,0.00020116,40623.3,8.38848172,1980
1655164800000,2022-06-14,FXSBTC,0.0002169,0.00023044,0.00020164,0.00020699,32238.1,6.78522846,1743
1655078400000,2022-06-13,FXSBTC,0.00020125,0.00021843,0.00019952,0.00021692,37418.0,7.85922502,1776
1654992000000,2022-06-12,FXSBTC,0.00018149,0.00020327,0.00018033,0.00020118,30112.4,5.78046751,3694
1654905600000,2022-06-11,FXSBTC,0.00019406,0.00019685,0.00018012,0.00018098,18462.2,3.45893101,2827
1654819200000,2022-06-10,FXSBTC,0.00020153,0.00020357,0.0001938,0.00019406,18544.4,3.65803087,1359
1654732800000,2022-06-09,FXSBTC,0.00018759,0.00021998,0.00018759,0.00020202,93601.0,19.13151145,4043
1654646400000,2022-06-08,FXSBTC,0.00015807,0.00020662,0.000157,0.00018871,138311.2,25.6377982,6795
1654560000000,2022-06-07,FXSBTC,0.00018403,0.00018714,0.0001559,0.00015894,80989.6,13.60333018,3748
1654473600000,2022-06-06,FXSBTC,0.00018907,0.00018996,0.00018322,0.00018358,23395.1,4.36351747,1303
1654387200000,2022-06-05,FXSBTC,0.00019002,0.00019211,0.00018436,0.00018888,47665.6,8.9475583,2313
1654300800000,2022-06-04,FXSBTC,0.00021776,0.00022023,0.00018562,0.00019081,70941.3,14.04386282,4333
1654214400000,2022-06-03,FXSBTC,0.00022341,0.00022478,0.00021756,0.00021842,35643.4,7.84090836,1227
1654128000000,2022-06-02,FXSBTC,0.0002214,0.00022507,0.00021536,0.00022338,15669.8,3.46914767,1381
1654041600000,2022-06-01,FXSBTC,0.0002346,0.00024237,0.0002197,0.00022286,34968.5,8.02260263,1834
1653955200000,2022-05-31,FXSBTC,0.00023505,0.00024112,0.00022765,0.00023667,30041.3,7.0368562,1425
1653868800000,2022-05-30,FXSBTC,0.00023505,0.00023971,0.00022777,0.00023505,20405.9,4.7840564,2119
1653782400000,2022-05-29,FXSBTC,0.00023542,0.00023647,0.00022785,0.00023352,11623.8,2.69272181,1758
1653696000000,2022-05-28,FXSBTC,0.00023198,0.00023802,0.00022866,0.0002355,16035.0,3.73105329,1217
1653609600000,2022-05-27,FXSBTC,0.00023146,0.0002368,0.000229,0.00023189,16617.1,3.86248135,1092
1653523200000,2022-05-26,FXSBTC,0.00024813,0.00024981,0.00022797,0.00023146,27198.2,6.47390552,1768
1653436800000,2022-05-25,FXSBTC,0.00023471,0.00025461,0.00023113,0.0002485,25428.0,6.17695377,1545
1653350400000,2022-05-24,FXSBTC,0.00024472,0.00025207,0.00023042,0.00023466,56105.6,13.66286351,1597
1653264000000,2022-05-23,FXSBTC,0.00027303,0.00027303,0.00023871,0.00024342,75010.9,18.89594828,3036
1653177600000,2022-05-22,FXSBTC,0.00021915,0.00027402,0.00021817,0.0002734,123597.9,30.38393212,5278
1653091200000,2022-05-21,FXSBTC,0.00021473,0.0002211,0.00021072,0.00021899,37883.5,8.18222988,1008
1653004800000,2022-05-20,FXSBTC,0.00021722,0.00022297,0.00019854,0.00021477,51779.5,11.12554011,2487
1652918400000,2022-05-19,FXSBTC,0.00024571,0.0002478,0.00020841,0.00021718,44390.5,10.26233753,2349
1652832000000,2022-05-18,FXSBTC,0.00027606,0.00027772,0.00024138,0.00024521,35815.2,9.33176055,1997
1652745600000,2022-05-17,FXSBTC,0.00027908,0.00028402,0.00027045,0.00027606,63210.5,17.46991917,4196
1652659200000,2022-05-16,FXSBTC,0.00028947,0.00029478,0.00027581,0.00027871,58985.1,16.84047716,7454
1652572800000,2022-05-15,FXSBTC,0.00028856,0.00031856,0.00027791,0.00028975,75304.5,21.9456131,4620
1652486400000,2022-05-14,FXSBTC,0.00039436,0.00039778,0.00027568,0.00028856,66573.0,21.60650817,5323
1652400000000,2022-05-13,FXSBTC,0.00036877,0.00041831,0.00032808,0.00039416,86225.0,31.39675972,4778
1652313600000,2022-05-12,FXSBTC,0.00040722,0.00042513,0.00036225,0.00037059,38039.6,14.90930118,2841
1652227200000,2022-05-11,FXSBTC,0.00057297,0.00057641,0.00040189,0.00040921,120288.5,55.89445051,9326
1652140800000,2022-05-10,FXSBTC,0.0005561,0.00062759,0.00055296,0.00057624,49402.6,28.86720938,5560
1652054400000,2022-05-09,FXSBTC,0.00065536,0.00067908,0.00055296,0.0005599,62654.0,37.63631569,9357
1651968000000,2022-05-08,FXSBTC,0.00065842,0.00067132,0.00064739,0.0006569,21979.9,14.42556653,2705
1651881600000,2022-05-07,FXSBTC,0.00069233,0.00069613,0.00064706,0.00065868,9399.3,6.34695109,1787
1651795200000,2022-05-06,FXSBTC,0.00070475,0.00071411,0.00065838,0.00069233,18017.7,12.29805972,2800
1651708800000,2022-05-05,FXSBTC,0.00073424,0.00075228,0.00067821,0.00070477,19139.3,13.58775018,3661
1651622400000,2022-05-04,FXSBTC,0.00067466,0.00075708,0.00066824,0.00073251,56887.7,41.16051608,7529
1651536000000,2022-05-03,FXSBTC,0.00057803,0.00069732,0.00057642,0.00067384,33522.3,22.21750908,7621
1651449600000,2022-05-02,FXSBTC,0.00058985,0.00059762,0.00057437,0.00057963,13400.4,7.86688447,2332
1651363200000,2022-05-01,FXSBTC,0.00062569,0.00063385,0.00058207,0.00058985,13895.6,8.39284491,2425
1651276800000,2022-04-30,FXSBTC,0.00064122,0.0006452,0.00061391,0.00062502,11181.4,7.04208416,1747
1651190400000,2022-04-29,FXSBTC,0.00066677,0.00068599,0.00063603,0.00063777,14133.6,9.3179337,2571
1651104000000,2022-04-28,FXSBTC,0.00070349,0.00070499,0.00066151,0.00066677,17019.0,11.52816729,2179
1651017600000,2022-04-27,FXSBTC,0.00073236,0.00073863,0.00069915,0.0007017,11286.3,8.08301014,1994
1650931200000,2022-04-26,FXSBTC,0.00071098,0.00074279,0.00069182,0.00073234,20031.7,14.1991387,3737
1650844800000,2022-04-25,FXSBTC,0.00072289,0.00073112,0.00069417,0.00070966,21149.8,15.02829881,3438
1650758400000,2022-04-24,FXSBTC,0.00077378,0.00078331,0.00072113,0.00072351,11896.8,8.88777259,2161
1650672000000,2022-04-23,FXSBTC,0.0007566,0.00078164,0.00074611,0.00077663,13469.5,10.22959168,2116
1650585600000,2022-04-22,FXSBTC,0.0008054,0.00081183,0.00075449,0.00075506,24220.6,19.08821276,2988
1650499200000,2022-04-21,FXSBTC,0.00087169,0.00087907,0.00078577,0.00080541,40276.3,33.33394278,5039
1650412800000,2022-04-20,FXSBTC,0.00082468,0.00093,0.00081752,0.00087109,51975.9,44.93341145,7217
1650326400000,2022-04-19,FXSBTC,0.00086046,0.00087534,0.00081558,0.00082242,32677.6,27.33570105,4500
1650240000000,2022-04-18,FXSBTC,0.00077065,0.00088898,0.00074725,0.00086019,70270.2,56.84076172,9691
1650153600000,2022-04-17,FXSBTC,0.00071381,0.00078398,0.00070118,0.00076948,28131.3,20.70001632,4333
1650067200000,2022-04-16,FXSBTC,0.00070465,0.00071878,0.00069765,0.00071377,9204.7,6.52737378,1457
1649980800000,2022-04-15,FXSBTC,0.00074525,0.00075403,0.00069588,0.00070533,21427.8,15.44687963,2554
1649894400000,2022-04-14,FXSBTC,0.00081052,0.00081107,0.00072806,0.00074531,41155.1,31.0012798,4375
1649808000000,2022-04-13,FXSBTC,0.00068866,0.00082907,0.00068181,0.00081067,56244.1,42.64846943,9314
1649721600000,2022-04-12,FXSBTC,0.0006589,0.00071488,0.00065511,0.00068945,22732.0,15.55516229,3685
1649635200000,2022-04-11,FXSBTC,0.00072791,0.00074012,0.00064274,0.00065854,35720.0,23.87022257,3937
1649548800000,2022-04-10,FXSBTC,0.00072606,0.00073655,0.00071122,0.00072603,10799.1,7.77262127,1661
1649462400000,2022-04-09,FXSBTC,0.00072021,0.00075395,0.00071735,0.00072432,15891.4,11.64909721,2595
1649376000000,2022-04-08,FXSBTC,0.00075615,0.00083979,0.00071318,0.00072142,54705.8,42.02734756,8663
1649289600000,2022-04-07,FXSBTC,0.00070966,0.00077384,0.00067517,0.00075748,47674.5,33.95322765,6894
1649203200000,2022-04-06,FXSBTC,0.00072569,0.00073231,0.00068264,0.00070911,63339.9,44.87174628,8987
1649116800000,2022-04-05,FXSBTC,0.00074292,0.00084244,0.00072541,0.00072541,56310.2,43.44380424,8627
1649030400000,2022-04-04,FXSBTC,0.00082892,0.00086684,0.00073467,0.00074155,89484.9,69.88198975,10878
1648944000000,2022-04-03,FXSBTC,0.00082312,0.00095031,0.00075937,0.00082725,235546.0,200.57042584,38651
1648857600000,2022-04-02,FXSBTC,0.0005549,0.00100249,0.00055125,0.00082386,445518.1,343.92405878,68228
1648771200000,2022-04-01,FXSBTC,0.00049038,0.00056822,0.00047539,0.00055395,27331.0,13.91031398,3627
1648684800000,2022-03-31,FXSBTC,0.00048345,0.00050013,0.00047568,0.00049037,11575.2,5.6196709,1698
1648598400000,2022-03-30,FXSBTC,0.00049514,0.00050742,0.0004799,0.00048224,13817.6,6.79936009,1941
1648512000000,2022-03-29,FXSBTC,0.00045535,0.000505,0.00044841,0.00049392,17047.3,7.99439865,2832
1648425600000,2022-03-28,FXSBTC,0.00045852,0.00046405,0.00043826,0.00045408,13455.3,6.08191582,2145
1648339200000,2022-03-27,FXSBTC,0.00046989,0.00048434,0.00044552,0.00046022,24061.3,11.2260529,2359
1648252800000,2022-03-26,FXSBTC,0.00041005,0.000473,0.00040849,0.00046729,41851.0,18.69398557,4072
1648166400000,2022-03-25,FXSBTC,0.00041437,0.00042068,0.00039745,0.00040943,25742.4,10.47314178,1472
1648080000000,2022-03-24,FXSBTC,0.00041613,0.00042604,0.00040894,0.00041342,8206.9,3.4162324,1343
1647993600000,2022-03-23,FXSBTC,0.00041997,0.00042767,0.00041194,0.00041626,11386.0,4.76669348,1057
1647907200000,2022-03-22,FXSBTC,0.00043264,0.00044353,0.00041603,0.0004192,5989.9,2.54534547,783
1647820800000,2022-03-21,FXSBTC,0.00042752,0.00044457,0.00042506,0.00043256,33498.0,14.50198983,1479
1647734400000,2022-03-20,FXSBTC,0.00042017,0.00044332,0.00041821,0.00042845,8422.5,3.59894813,767
1647648000000,2022-03-19,FXSBTC,0.00042934,0.00043501,0.00041606,0.00041939,11712.8,4.96417418,896
1647561600000,2022-03-18,FXSBTC,0.00042929,0.00044737,0.00042,0.00042654,5144.5,2.20672064,798
1647475200000,2022-03-17,FXSBTC,0.0004347,0.00043973,0.00042626,0.00042845,4608.1,1.99574063,672
1647388800000,2022-03-16,FXSBTC,0.000456,0.00046292,0.00043171,0.00043419,13614.3,6.06021128,1444
1647302400000,2022-03-15,FXSBTC,0.00044798,0.00048174,0.00044711,0.00045814,17041.6,7.86116387,1818
1647216000000,2022-03-14,FXSBTC,0.00047493,0.00047712,0.00044619,0.00044879,12735.4,5.83390579,833
1647129600000,2022-03-13,FXSBTC,0.0004606,0.00048944,0.0004575,0.00047579,14282.8,6.71321557,1742
1647043200000,2022-03-12,FXSBTC,0.00045041,0.00047984,0.00044175,0.00046081,29165.2,13.3349332,2867
1646956800000,2022-03-11,FXSBTC,0.0004237,0.00045299,0.00041583,0.00044824,21386.6,9.20133349,1616
1646870400000,2022-03-10,FXSBTC,0.00042682,0.00044866,0.00041793,0.00042528,31077.7,13.42256378,1577
1646784000000,2022-03-09,FXSBTC,0.00046136,0.00046361,0.00042351,0.00042682,23296.0,10.21235729,2010
1646697600000,2022-03-08,FXSBTC,0.00049465,0.00049861,0.00045612,0.0004592,22125.8,10.53443747,1662
1646611200000,2022-03-07,FXSBTC,0.00053536,0.00053836,0.00049349,0.00049445,19787.9,10.12325059,1936
1646524800000,2022-03-06,FXSBTC,0.00056561,0.0005706,0.000531,0.00053793,6807.3,3.75311458,1280
1646438400000,2022-03-05,FXSBTC,0.00056846,0.0005832,0.00055661,0.00056544,7195.5,4.05763881,1350
1646352000000,2022-03-04,FXSBTC,0.00057482,0.00059636,0.0005618,0.00056915,15951.9,9.20083735,2293
1646265600000,2022-03-03,FXSBTC,0.00053558,0.00060168,0.00052585,0.00057401,23439.5,13.3554338,5889
1646179200000,2022-03-02,FXSBTC,0.00052133,0.00054557,0.00050033,0.00053477,15544.3,7.99809002,2408
1646092800000,2022-03-01,FXSBTC,0.00052287,0.00056024,0.00052176,0.00052287,16050.6,8.5732934,2627
1646006400000,2022-02-28,FXSBTC,0.00054616,0.00057345,0.00051351,0.00052233,19335.2,10.46828023,2450
1645920000000,2022-02-27,FXSBTC,0.00051322,0.0006169,0.00051207,0.00054617,20579.3,11.2531006,3969
1645833600000,2022-02-26,FXSBTC,0.00051927,0.00053215,0.00050727,0.00051346,15415.8,8.05656372,1634
1645747200000,2022-02-25,FXSBTC,0.00046044,0.00052377,0.00046023,0.00051966,17474.8,8.54718184,2643
1645660800000,2022-02-24,FXSBTC,0.00048393,0.0005088,0.00045102,0.00046243,26953.1,12.92207236,3659
1645574400000,2022-02-23,FXSBTC,0.0004912,0.00050927,0.000484,0.00048615,19551.0,9.65501441,2051
1645488000000,2022-02-22,FXSBTC,0.00051834,0.00052689,0.0004788,0.00049099,19162.6,9.64069191,1777
1645401600000,2022-02-21,FXSBTC,0.00056053,0.00056654,0.00050963,0.00051837,37381.7,20.18952291,3347
1645315200000,2022-02-20,FXSBTC,0.00056083,0.00056442,0.00052769,0.00056203,28531.7,15.56165463,3455
1645228800000,2022-02-19,FXSBTC,0.00063962,0.00065997,0.00055253,0.00055964,51357.4,30.15943012,4754
1645142400000,2022-02-18,FXSBTC,0.00060626,0.00066395,0.00059974,0.00064017,24488.6,15.53538564,5729
